Name,label
industrialized,0
industrially,0
industriously,0
industry,0
indwell,0
indweller,0
indwelling,0
inebilizumab,1
inebriant,0
inebriate,0
inebriated,0
inebriation,0
inebriety,0
inecalcitol,1
inedible,0
ineffable,0
ineffably,0
ineffective,0
ineffectively,0
ineffectual,0
ineffectuality,0
ineffectually,0
inefficaciously,0
inefficacy,0
inefficiency,0
inefficient,0
inefficiently,0
inelaborate,0
inelastic,0
inelasticity,0
inelegance,0
inelegant,0
inelegantly,0
ineligibility,0
ineligible,0
ineloquently,0
ineluctability,0
ineluctable,0
ineluctably,0
inept,0
ineptitude,0
ineptly,0
inequality,0
inequitable,0
inequitably,0
inequity,0
ineradicable,0
inerrable,0
inerrancy,0
inerrant,0
inert,0
inertia,0
inertial,0
inescapable,0
inescapably,0
inessential,0
inessentiality,0
inestimable,0
inetetamab,1
inevitability,0
inevitable,0
inevitably,0
inexact,0
inexactitude,0
inexactly,0
inexcusable,0
inexcusably,0
inexhaustible,0
inexhaustibly,0
inexorability,0
inexorable,0
inexorably,0
inexpedience,0
inexpediency,0
inexpedient,0
inexpediently,0
inexpensive,0
inexpensively,0
inexperience,0
inexperienced,0
inexperient,0
inexpert,0
inexpertly,0
inexpiable,0
inexplicable,0
inexplicit,0
inexpressible,0
inexpressive,0
inexpressively,0
inexpugnable,0
inexpungeable,0
inexpungible,0
inextensible,0
inexterminable,0
inextinguishable,0
inextirpable,0
inextricable,0
inextricably,0
infallibility,0
infallible,0
infamy,0
infancy,0
infant,0
infanticide,0
infantile,0
infantilism,0
infantry,0
infantryman,0
infarct,0
infarction,0
infatuate,0
infatuated,0
infatuation,0
infeasibility,0
infeasible,0
infect,0
infected,0
infection,0
infectiously,0
infective,0
infelicitously,0
infelicity,0
infer,0
inference,0
inferential,0
inferior,0
inferiority,0
infernal,0
infernally,0
inferno,0
infertile,0
infertility,0
infest,0
infestation,0
infidel,0
infidelity,0
infield,0
infielder,0
infigratinib,1
infiltrate,0
infiltration,0
infiltrator,0
infinite,0
infinitely,0
infinitesimal,0
infinitival,0
infinitive,0
infinitude,0
infinity,0
infirm,0
infirmary,0
infirmity,0
infix,0
inflame,0
inflamed,0
inflaming,0
inflammability,0
inflammable,0
inflammation,0
inflammatory,0
inflatable,0
inflate,0
inflated,0
inflater,0
inflation,0
inflationary,0
inflator,0
inflect,0
inflected,0
inflection,0
inflectional,0
inflexibility,0
inflexible,0
inflexibly,0
inflexion,0
inflict,0
infliction,0
infliximab,1
inflorescence,0
inflow,0
inflowing,0
influence,0
influent,0
influential,0
influentially,0
influenza,1
influx,0
info,0
infolding,0
infomercial,0
inform,0
informal,0
informality,0
informally,0
informant,0
information,0
informational,0
informative,0
informatively,0
informatory,0
informed,0
informer,0
informercial,0
informing,0
infotainment,0
infra,0
infract,0
infraction,0
infrahuman,0
inframaxillary,0
infrangible,0
infrared,0
infrasonic,0
infrastructure,0
infrequency,0
infrequent,0
infrequently,0
infrigidation,0
infringe,0
infringement,0
infructescence,0
infundibulum,0
infuriate,0
infuriated,0
infuriating,0
infuriation,0
infuscate,0
infuse,0
infusion,0
infusorian,0
inga,0
ingathering,0
ingavirin,1
ingeminate,0
ingeniously,0
ingenue,0
ingenuity,0
ingenuously,0
ingest,0
ingesta,0
ingestion,0
inglenook,0
ingloriously,0
ingot,0
ingraft,0
ingrain,0
ingrained,0
ingraining,0
ingrate,0
ingratiate,0
ingratiating,0
ingratiatingly,0
ingratiation,0
ingratiatory,0
ingratitude,0
ingredient,0
ingroup,0
ingrowing,0
ingrown,0
ingrowth,0
inguen,0
inguinal,0
ingurgitate,0
inhabit,0
inhabitable,0
inhabitancy,0
inhabitant,0
inhabitation,0
inhabited,0
inhalant,0
inhalation,0
inhalator,0
inhale,0
inhaler,0
inharmonic,0
inhere,0
inherence,0
inherency,0
inherent,0
inherently,0
inherit,0
inheritable,0
inheritance,0
inherited,0
inheriting,0
inheritor,0
inheritrix,0
inhibit,0
inhibited,0
inhibition,0
inhibitor,0
inhibitory,0
inhomogeneity,0
inhospitable,0
inhospitably,0
inhospitality,0
inhuman,0
inhumane,0
inhumanely,0
inhumanity,0
inhumation,0
inhume,0
inhumed,0
inimical,0
inimitable,0
inimitably,0
inion,0
iniparib,1
iniquitously,0
iniquity,0
initial,0
initialisation,0
initialise,0
initialization,0
initialize,0
initially,0
initiate,0
initiation,0
initiative,0
initiator,0
initiatory,0
inject,0
injectable,0
injectant,0
injection,0
injector,0
injudiciously,0
injunction,0
injure,0
injured,0
injuriously,0
injury,0
injustice,0
ink,0
inkberry,0
inkblot,0
inkle,0
inkling,0
inkpad,0
inkpot,0
inkstand,0
inkwell,0
inky,0
inlaid,0
inland,0
inlay,0
inlet,0
inmarriage,0
inmarry,0
inmate,0
inmost,0
inn,0
innate,0
innately,0
inner,0
innermost,0
innersole,0
innervate,0
innervation,0
inning,0
innkeeper,0
innocence,0
innocency,0
innocense,0
innocent,0
innocently,0
innovate,0
innovation,0
innovational,0
innovative,0
innovator,0
innuendo,0
innumerable,0
innumerate,0
inobrodib,1
inoculant,0
inoculate,0
inoculating,0
inoculation,0
inoculator,0
inoculum,0
inoffensive,0
inoffensively,0
inolimomab,1
inoperable,0
inoperative,0
inopportune,0
inopportunely,0
inordinate,0
inordinately,0
inorganic,0
inorganically,0
inosculate,0
inosculation,0
inosine,1
inositol,1
inotersen,1
inpatient,0
inpour,0
inpouring,0
input,0
inquest,0
inquietude,0
inquire,0
inquirer,0
inquiring,0
inquiringly,0
inquiry,0
inquisition,0
inquisitive,0
inquisitively,0
inquisitor,0
inquisitorial,0
inquisitory,0
inroad,0
inrush,0
insalubrity,0
insane,0
insanely,0
insanitary,0
insanity,0
insatiable,0
insatiably,0
insatiate,0
inscribe,0
inscribed,0
inscription,0
inscriptive,0
inscriptively,0
inscrutability,0
inscrutable,0
inscrutably,0
insect,0
insectan,0
insecticidal,0
insecticidally,0
insecticide,0
insectifuge,0
insectivore,0
insects,1
insecure,0
insecurely,0
insecurity,0
inseminate,0
insemination,0
insensate,0
insensately,0
insensibility,0
insensible,0
insensibly,0
insensitive,0
insensitively,0
insensitivity,0
insentience,0
insentient,0
inseparable,0
inseparably,0
insert,0
insertion,0
inset,0
inshore,0
inside,0
insider,0
insidiously,0
insight,0
insightful,0
insignia,0
insignificance,0
insignificant,0
insignificantly,0
insincere,0
insincerely,0
insincerity,0
insinuate,0
insinuating,0
insinuatingly,0
insinuation,0
insipid,0
insipidity,0
insipidly,0
insist,0
insistence,0
insistency,0
insistent,0
insistently,0
insisting,0
insobriety,0
insofar,0
insolate,0
insolation,0
insole,0
insolence,0
insolent,0
insolently,0
insolubility,0
insoluble,0
insolvable,0
insolvency,0
insolvent,0
insomnia,0
insomniac,0
insomuch,0
insouciance,0
insouciant,0
inspan,0
inspect,0
inspection,0
inspector,0
inspectorate,0
inspectorship,0
inspiration,0
inspirational,0
inspirationally,0
inspiratory,0
inspire,0
inspired,0
inspirer,0
inspiring,0
inspirit,0
inspiriting,0
inspissate,0
inspissation,0
inst,0
instability,0
instal,0
install,0
installation,0
installing,0
installment,0
instalment,0
instance,0
instancy,0
instant,0
instantaneously,0
instantiate,0
instantiation,0
instantly,0
instar,0
instauration,0
instead,0
instep,0
instigant,0
instigate,0
instigation,0
instigative,0
instigator,0
instil,0
instill,0
instillation,0
instillator,0
instilling,0
instillment,0
instilment,0
instinct,0
instinctive,0
instinctively,0
institute,0
institution,0
institutional,0
institutionalise,0
institutionalised,0
institutionalize,0
institutionalized,0
institutionally,0
instroke,0
instruct,0
instruction,0
instructional,0
instructive,0
instructively,0
instructor,0
instructorship,0
instrument,0
instrumental,0
instrumentalism,0
instrumentalist,0
instrumentality,0
instrumentate,0
instrumentation,0
insubordinate,0
insubordination,0
insubstantial,0
insubstantiality,0
insubstantially,0
insufferable,0
insufficiency,0
insufficient,0
insufficiently,0
insufflate,0
insufflation,0
insulant,0
insular,0
insularism,0
insularity,0
insulatard,1
insulate,0
insulation,0
insulator,0
insulin,1
insult,0
insulting,0
insultingly,0
insuperable,0
insuperably,0
insupportable,0
insurability,0
insurable,0
insurance,0
insure,0
insured,0
insurer,0
insurgence,0
insurgency,0
insurgent,0
insurmountable,0
insurrection,0
insurrectional,0
insurrectionary,0
insurrectionism,0
insurrectionist,0
insusceptible,0
intact,0
intaglio,0
intake,0
intangibility,0
intangible,0
integer,0
integral,0
integrality,0
integrally,0
integrate,0
integrated,0
integrating,0
integration,0
integrative,0
integrator,0
integrity,0
integument,0
integumental,0
integumentary,0
intellect,0
intellection,0
intellectual,0
intellectualisation,0
intellectualization,0
intellectually,0
intelligence,0
intelligent,0
intelligently,0
intelligentsia,0
intelligibility,0
intelligible,0
intelligibly,0
intemperance,0
intemperate,0
intemperately,0
intend,0
intended,0
intense,0
intensely,0
intensification,0
intensified,0
intensifier,0
intensify,0
intensifying,0
intension,0
intensional,0
intensity,0
intensive,0
intensively,0
intent,0
intention,0
intentional,0
intentionality,0
intentionally,0
intently,0
intepirdine,1
inter,0
interact,0
interaction,0
interactional,0
interactive,0
interbrain,0
interbred,0
interbreed,0
interbreeding,0
intercalary,0
intercalate,0
intercalation,0
intercede,0
intercellular,0
intercept,0
interception,0
interceptor,0
intercession,0
intercessor,0
interchange,0
interchangeability,0
interchangeable,0
interchangeably,0
interchurch,0
intercollegiate,0
intercom,0
intercommunicate,0
intercommunication,0
intercommunion,0
interconnect,0
interconnected,0
interconnection,0
intercontinental,0
intercostal,0
intercourse,0
intercrossed,0
interdenominational,0
interdepartmental,0
interdepend,0
interdependence,0
interdependency,0
interdependent,0
interdict,0
interdiction,0
interdisciplinary,0
interest,0
interested,0
interesting,0
interestingly,0
interface,0
interfacial,0
interfaith,0
interfere,0
interference,0
interfering,0
interferometer,0
interferon,0
interferonbeta,1
intergalactic,0
interim,0
interior,0
interiorise,0
interiorize,0
interject,0
interjection,0
interlace,0
interlaced,0
interlacing,0
interlanguage,0
interlard,0
interlayer,0
interleaf,0
interleave,0
interleukin,0
interlineal,0
interlinear,0
interlink,0
interlinking,0
interlobular,0
interlock,0
interlocking,0
interlocutor,0
interlocutory,0
interlope,0
interloper,0
interlude,0
intermarriage,0
intermarry,0
intermediary,0
intermediate,0
intermediately,0
intermediation,0
intermediator,0
intermedine,1
interment,0
intermeshed,0
intermezzo,0
interminable,0
interminably,0
intermingle,0
intermission,0
intermit,0
intermittence,0
intermittency,0
intermittent,0
intermittently,0
intermix,0
intermixture,0
intermolecular,0
intermural,0
intern,0
internal,0
internalisation,0
internalise,0
internality,0
internalization,0
internalize,0
internally,0
international,0
internationalisation,0
internationalise,0
internationalism,0
internationalist,0
internationalistic,0
internationality,0
internationalization,0
internationalize,0
internationally,0
interne,0
internecine,0
internee,0
internet,0
internist,0
internment,0
internode,0
internship,0
internuncio,0
interoception,0
interoceptive,0
interoceptor,0
interoperability,0
interoperable,0
interpellate,0
interpellation,0
interpenetrate,0
interpenetration,0
interpersonal,0
interphone,0
interplanetary,0
interplay,0
interpolate,0
interpolation,0
interpose,0
interposition,0
interpret,0
interpretable,0
interpretation,0
interpretative,0
interpreted,0
interpreter,0
interpreting,0
interpretive,0
interracial,0
interracially,0
interred,0
interreflection,0
interregnum,0
interrelate,0
interrelated,0
interrelation,0
interrelationship,0
interrogate,0
interrogation,0
interrogative,0
interrogatively,0
interrogator,0
interrogatory,0
interrupt,0
interrupted,0
interrupter,0
interruption,0
interscholastic,0
interschool,0
intersect,0
intersectant,0
intersecting,0
intersection,0
intersex,0
intersexual,0
interspecific,0
interspersal,0
intersperse,0
interspersion,0
interstate,0
interstellar,0
interstice,0
interstitial,0
interstratify,0
intertidal,0
intertribal,0
intertrigo,0
intertwine,0
interval,0
intervene,0
intervening,0
intervenor,0
intervention,0
intervertebral,0
interview,0
interviewee,0
interviewer,0
interweave,0
interwoven,0
intestacy,0
intestate,0
intestinal,0
intestine,0
intetumumab,1
inti,0
intifada,0
intifadah,0
intima,0
intimacy,0
intimal,0
intimate,0
intimately,0
intimation,0
intimidate,0
intimidated,0
intimidating,0
intimidation,0
intolerable,0
intolerably,0
intolerance,0
intolerant,0
intolerantly,0
intonate,0
intonation,0
intone,0
intoned,0
intoplicine,1
intoxicant,0
intoxicate,0
intoxicated,0
intoxicating,0
intoxication,0
intracellular,0
intracerebral,0
intracranial,0
intractability,0
intractable,0
intractably,0
intradepartmental,0
intradermal,0
intradermally,0
intradermic,0
intragroup,0
intralinguistic,0
intralobular,0
intramolecular,0
intramural,0
intramuscular,0
intramuscularly,0
intranet,0
intransigence,0
intransigency,0
intransigent,0
intransitive,0
intransitively,0
intransitivise,0
intransitivity,0
intransitivize,0
intrapulmonary,0
intrasentential,0
intraspecific,0
intrastate,0
intrauterine,0
intravasation,0
intravenously,0
intraventricular,0
intrench,0
intrenchment,0
intrepid,0
intrepidity,0
intrepidly,0
intricacy,0
intricate,0
intricately,0
intrigue,0
intriguer,0
intriguing,0
intrinsic,0
intrinsical,0
intrinsically,0
intro,0
introduce,0
introduction,0
introductory,0
introit,0
introject,0
introjected,0
introjection,0
intromission,0
intromit,0
intron,0
introspect,0
introspection,0
introspective,0
introuvable,0
introversion,0
introversive,0
introvert,0
introverted,0
introvertish,0
introvertive,0
intrude,0
intruder,0
intruding,0
intrusion,0
intrusive,0
intrust,0
intubate,0
intubation,0
intuit,0
intuition,0
intuitionism,0
intuitionist,0
intuitive,0
intuitively,0
intumesce,0
intumescence,0
intumescency,0
intumescent,0
intussuscept,0
intussusception,0
inula,0
inulin,1
inunct,0
inunction,0
inundate,0
inundated,0
inundation,0
inure,0
inured,0
inutile,0
inutility,0
invade,0
invader,0
invading,0
invaginate,0
invagination,0
invalid,0
invalidate,0
invalidated,0
invalidating,0
invalidation,0
invalidator,0
invalidism,0
invalidity,0
invaluable,0
invariability,0
invariable,0
invariably,0
invariance,0
invariant,0
invasion,0
invasive,0
invective,0
inveigh,0
inveigle,0
invent,0
invention,0
inventive,0
inventively,0
inventor,0
inventory,0
inventorying,0
inverse,0
inversely,0
inversion,0
invert,0
invertase,0
invertebrate,0
inverted,0
inverter,0
invertible,0
invest,0
investigate,0
investigating,0
investigation,0
investigative,0
investigator,0
investigatory,0
investing,0
investiture,0
investment,0
investor,0
inveterate,0
invidia,0
invidiously,0
invigilate,0
invigilation,0
invigilator,0
invigorate,0
invigorated,0
invigorating,0
invigoration,0
invigorator,0
invincibility,0
invincible,0
invincibly,0
inviolable,0
inviolate,0
invisibility,0
invisible,0
invisibly,0
invitation,0
invitational,0
invitatory,0
invite,0
invitee,0
inviting,0
invitingly,0
invocation,0
invoice,0
invoke,0
involucrate,0
involucre,0
involuntarily,0
involuntary,0
involute,0
involution,0
involve,0
involved,0
involvement,0
invulnerability,0
invulnerable,0
inward,0
inwardly,0
inweave,0
inwrought,0
iobenguane,1
iobitridol,1
iodamide,1
iodide,1
iodin,0
iodinate,0
iodinated,0
iodinating,0
iodination,0
iodine,1
iodipamide,1
iodise,0
iodised,0
iodixanol,1
iodize,0
iodized,0
iodowillardiine,1
iodobenzene,1
iodochlorhydroxyquin,0
iodocompound,0
iodoform,1
iodohippurate,1
iodoprotein,0
iodopsin,0
iodoquinol,1
iodothyronine,0
iodotyrosine,0
ioflupane,1
ioforminol,1
iohexol,1
iomazenil,1
iomeprol,1
ion,0
ionate,0
ionic,0
ionishbvrx,1
ionisation,0
ionise,0
ionised,0
ionization,0
ionize,0
ionized,0
ionosphere,0
iontotherapy,0
iopamidol,1
iopentol,1
iophendylate,1
iopimax,1
iopromide,1
iopydol,1
iota,0
iotacarrageenan,1
iotrolan,1
ioversol,1
ioxilan,1
ipafricept,1
ipamorelin,1
ipatasertib,1
ipecac,1
ipidacrine,1
ipilimumab,1
ipodate,1
ipragliflozin,1
ipratropium,1
iprazochrome,1
ipriflavone,1
iprindole,1
iproclozide,1
iproniazid,1
ipsedixitism,0
ipsilateral,0
iptacopan,1
ira,0
irascibility,0
irascible,0
irate,0
irately,0
iratumumab,1
irbesartan,1
irdabisant,1
ire,0
ireful,0
irenic,0
iridectomy,0
iridesce,0
iridescence,0
iridescent,0
iridic,0
iridium,1
iridosmine,0
iridotomy,0
irinotecan,1
iritic,0
irk,0
irksome,0
irofulven,1
iron,1
ironclad,0
ironed,0
ironic,0
ironical,0
ironically,0
ironing,0
ironist,0
ironlike,0
ironman,0
ironmonger,0
ironmongery,0
ironshod,0
ironside,0
ironware,0
ironweed,0
ironwood,0
ironwork,0
ironworker,0
irony,0
irosustat,1
iroxanadine,1
irradiate,0
irradiation,0
irrational,0
irrationality,0
irrationally,0
irreality,0
irreclaimable,0
irreconcilable,0
irrecoverable,0
irredeemable,0
irredenta,0
irredentism,0
irredentist,0
irreducible,0
irrefutable,0
irregular,0
irregularity,0
irregularly,0
irrelevance,0
irrelevancy,0
irrelevant,0
irrelevantly,0
irreligion,0
irreligionist,0
irremediable,0
irremovable,0
irreparable,0
irreparably,0
irreplaceable,0
irrepressibility,0
irrepressible,0
irreproachable,0
irreproachably,0
irreproducibility,0
irreproducible,0
irresistibility,0
irresistible,0
irresistibly,0
irresolute,0
irresolutely,0
irresolution,0
irrespective,0
irresponsibility,0
irresponsible,0
irresponsibly,0
irretrievable,0
irretrievably,0
irreverence,0
irreverent,0
irreverently,0
irreversibility,0
irreversible,0
irreversibly,0
irrevocable,0
irrevocably,0
irrevokable,0
irridenta,0
irridentism,0
irridentist,0
irrigate,0
irrigation,0
irritability,0
irritable,0
irritably,0
irritant,0
irritate,0
irritated,0
irritating,0
irritatingly,0
irritation,0
irritative,0
irrupt,0
irruption,0
irruptive,0
irsogladine,1
iruplinalkib,1
isarithm,0
isatin,1
isatoribine,1
isatuximab,1
isavuconazole,1
isavuconazonium,1
iscalimab,1
ischaemia,0
ischaemic,0
ischemia,0
ischemic,0
ischium,0
iscotrizinol,1
iseganan,1
isentropic,0
isepamicin,1
island,0
islander,0
islatravir,1
islay,0
isle,0
islet,0
ism,0
isoagglutination,0
isoagglutinin,0
isoagglutinogen,0
isoaminile,1
isoantibody,0
isobar,0
isobilateral,0
isobromindione,1
isobutylene,0
isobutyramide,1
isocarboxazid,1
isochronal,0
isochrone,0
isoclinal,0
isoclinic,0
isoconazole,1
isocyanate,0
isocyanomethane,1
isocyclic,0
isoetharine,1
isoeugenol,1
isoflavone,1
isoflupredone,1
isoflurane,1
isoflurophate,1
isoformononetin,1
isogamete,0
isogamy,0
isoglutamine,1
isogon,0
isogone,0
isogonic,0
isogram,0
isohel,0
isolable,0
isolate,0
isolated,0
isolating,0
isolation,0
isolationism,0
isolationist,0
isolationistic,0
isoleucine,1
isoliquiritigenin,1
isoluminol,1
isomer,0
isomerase,0
isomeric,0
isomerisation,0
isomerise,0
isomerism,0
isomerization,0
isomerize,0
isometheptene,1
isometric,0
isometrical,0
isometropia,0
isometry,0
isomorphic,0
isomorphism,0
isomorphy,0
isoniazid,1
isopentane,1
isopleth,0
isopod,0
isoprenaline,1
isopropamide,1
isopropanol,0
isoproterenol,1
isopteran,0
isoquercetin,1
isoquercitrin,1
isoquinoline,1
isorhamnetin,1
isosmotic,0
isosorbide,1
isostasy,0
isosteviol,1
isotherm,0
isothermal,0
isothermic,0
isothiocyanate,0
isothipendyl,1
isotonic,0
isotope,0
isotopic,0
isotretinoin,1
isotropic,0
isotropically,0
isotropy,0
isoxaflutole,1
isoxicam,1
isoxsuprine,1
ispinesib,1
ispronicline,1
isradipine,1
issuance,0
issue,0
issuer,0
issuing,0
istaroxime,1
isthmian,0
istin,1
istiratumab,1
istradefylline,1
isunakinra,1
itacitinib,1
italic,0
italicise,0
italicize,0
itanapraced,1
itch,0
itching,0
itchy,0
item,0
itemisation,0
itemise,0
itemization,0
itemize,0
itepekimab,1
iterate,0
iteration,0
iterative,0
itinerant,0
itinerary,0
itinerate,0
itineration,0
itolizumab,1
itopride,1
itraconazole,1
iv,0
iva,0
ivabradine,1
ivacaftor,1
ivaltinostat,1
ivarmacitinib,1
ivermectin,1
ivied,0
ivory,0
ivorybill,0
ivosidenib,1
ivospemin,1
ivuxolimab,1
ivy,0
ix,0
ixabepilone,1
ixazomib,1
ixc,0
ixekizumab,1
ixl,0
ixmyelocelt,1
ixodid,0
izaflortaucipir,1
izar,0
izencitinib,1
izilox,1
izzard,0
j,0
jab,0
jabber,0
jabberer,0
jabbering,0
jabberwocky,0
jabbing,0
jabiru,0
jaboncillo,0
jabot,0
jaboticaba,0
jacamar,0
jacaranda,0
jacinth,0
jack,0
jackal,0
jackboot,0
jackdaw,0
jacket,0
jackfruit,0
jackhammer,0
jackknife,0
jacklight,0
jackpot,0
jackrabbit,0
jackscrew,0
jacksmelt,0
jacksnipe,0
jackstraw,0
jaconet,0
jacquard,0
jactation,0
jactitate,0
jactitation,0
jade,0
jaded,0
jadeite,0
jadestone,0
jaeger,0
jag,0
jaggary,0
jagged,0
jaggedly,0
jaggery,0
jagghery,0
jaggy,0
jagua,0
jaguar,0
jaguarondi,0
jaguarundi,0
jail,0
jailbird,0
jailbreak,0
jailed,0
jailer,0
jailhouse,0
jailor,0
jak,0
jaktinib,1
jalap,1
jalapeno,0
jalopy,0
jalousie,0
jam,0
jamb,0
jambalaya,0
jambeau,0
jamberry,0
jambon,0
jamboree,0
jambosa,0
jamjar,0
jammed,0
jammer,0
jamming,0
jampack,0
jampan,0
jampot,0
janagliflozin,1
jangle,0
jangling,0
jangly,0
janissary,0
janitor,0
japan,0
jape,0
japery,0
japonica,0
jar,0
jarful,0
jargon,0
jargoon,0
jarring,0
jarringly,0
jasmine,0
jasper,0
jassid,0
jati,0
jaundice,0
jaundiced,0
jaunt,0
jauntily,0
jaunty,0
java,0
javelin,0
javelina,0
jaw,0
jawan,0
jawbone,0
jawbreaker,0
jawed,0
jawfish,0
jay,0
jaybird,0
jaywalk,0
jaywalker,0
jazz,0
jazzman,0
jazzy,0
jcell,1
jealously,0
jealousy,0
jean,0
jeep,0
jeer,0
jeerer,0
jeering,0
jeeringly,0
jehad,0
jejune,0
jejunely,0
jejunity,0
jejunostomy,0
jejunum,0
jell,0
jellaba,0
jelled,0
jellied,0
jellify,0
jello,0
jelly,0
jellyfish,0
jellyleaf,0
jellylike,0
jellyroll,0
jemmy,0
jennet,0
jenny,0
jeopardise,0
jeopardize,0
jeopardy,0
jerboa,0
jeremiad,0
jerk,0
jerker,0
jerkily,0
jerkin,0
jerking,0
jerkwater,0
jerky,0
jeroboam,0
jersey,0
jessamine,0
jest,0
jester,0
jesting,0
jestingly,0
jet,0
jetliner,0
jetsam,0
jetting,0
jettison,0
jetty,0
jewel,0
jeweled,0
jeweler,0
jewelled,0
jeweller,0
jewellery,0
jewelry,0
jewelweed,0
jewfish,0
jezebel,0
jiao,0
jib,0
jibboom,0
jibe,0
jiffy,0
jig,0
jigaboo,0
jigger,0
jiggered,0
jiggermast,0
jiggle,0
jigsaw,0
jihad,0
jihadi,0
jillion,0
jilt,0
jilted,0
jimdandy,0
jimhickey,0
jimmy,0
jimsonweed,0
jingle,0
jingling,0
jingly,0
jingo,0
jingoism,0
jingoist,0
jingoistic,0
jinnee,0
jinni,0
jinrikisha,0
jinx,0
jinxed,0
jiqui,0
jird,0
jitney,0
jitter,0
jitterbug,0
jittering,0
jittery,0
jiujitsu,0
jive,0
jnd,0
job,0
jobber,0
jobbery,0
jobcentre,0
jobholder,0
jock,0
jockey,0
jockstrap,0
jocose,0
jocosely,0
jocosity,0
jocote,0
jocular,0
jocularity,0
jocund,0
jocundity,0
jodhpur,0
joewood,0
jog,0
jogger,0
jogging,0
joggle,0
john,0
johnnycake,0
join,0
joined,0
joiner,0
joinery,0
joining,0
joint,0
jointed,0
jointer,0
jointly,0
jointure,0
jointworm,0
joist,0
joke,0
joker,0
jokester,0
joking,0
jokingly,0
jollification,0
jollify,0
jollity,0
jolly,0
jolt,0
jolted,0
jolting,0
jolty,0
jonah,0
jongleur,0
jonquil,0
jook,0
jorum,0
josamycin,1
josh,0
jostle,0
jostling,0
jot,0
jotter,0
jotting,0
joule,0
jounce,0
journal,0
journalese,0
journalism,0
journalist,0
journalistic,0
journalistically,0
journey,0
journeyer,0
journeying,0
journeyman,0
joust,0
jovial,0
joviality,0
jovially,0
jowl,0
jowly,0
joy,0
joyful,0
joyfully,0
joylessly,0
joyously,0
joyride,0
joystick,0
jsk,1
jubilance,0
jubilancy,0
jubilant,0
jubilantly,0
jubilate,0
jubilation,0
jubilee,0
judder,0
judge,0
judgement,0
judgeship,0
judging,0
judgment,0
judgmental,0
judicable,0
judicatory,0
judicature,0
judicial,0
judicially,0
judiciary,0
judiciously,0
judo,0
jug,0
jugale,0
jugful,0
juggernaut,0
juggle,0
juggler,0
jugglery,0
juggling,0
jugular,0
juice,0
juicer,0
juicy,0
jujitsu,0
juju,0
jujube,0
jujutsu,0
juke,0
jukebox,0
julep,0
julienne,0
jumbal,0
jumble,0
jumbled,0
jumbo,0
jumbojet,0
jument,0
jump,0
jumper,0
jumping,0
jumpstart,0
jumpsuit,0
jumpy,0
junco,0
junction,0
juncture,0
juneberry,0
jungle,0
jungly,0
junior,0
juniper,0
junk,0
junket,0
junketeer,0
junketing,0
junkie,0
junky,0
junkyard,0
junta,0
junto,0
jupati,0
jupaty,0
jural,0
juridic,0
juridical,0
jurisdiction,0
jurisdictional,0
jurisprudence,0
jurisprudential,0
jurisprudentially,0
jurist,0
juristic,0
juror,0
jury,0
juryman,0
jurywoman,0
just,0
justice,0
justiciar,0
justiciary,0
justifiable,0
justifiably,0
justification,0
justificative,0
justificatory,0
justified,0
justifiedly,0
justifier,0
justify,0
justly,0
jut,0
jute,0
jutting,0
juvenescence,0
juvenile,0
juvenility,0
juxtapose,0
juxtaposed,0
juxtaposition,0
k,0
kB,0
kHz,0
kV,0
kW,0
kabala,0
kabbala,0
kabbalah,0
kabbalism,0
kabbalist,0
kabbalistic,0
kabob,0
kachina,0
kaempherol,1
kaffir,0
kaffiyeh,0
kafir,0
kafkaesque,0
kaftan,0
kahikatea,0
kail,0
kainite,0
kaki,0
kalansuwa,0
kale,1
kaleidoscope,0
kaleidoscopic,0
kaleidoscopical,0
kalemia,0
kali,1
kalian,0
kalif,0
kaliph,0
kallidinogenase,1
kalmia,0
kalpac,0
kalumpang,0
kameez,0
kamikaze,0
kamillosan,1
kampong,0
kanaf,0
kanamycin,1
kanchil,0
kangaroo,0
kanzu,0
kaoliang,0
kaolin,1
kaoline,0
kaolinite,0
kaon,0
kapeika,0
kaph,0
kapok,1
kappa,0
kappadione,1
kapuka,0
kaput,0
karabiner,0
karakul,0
karaoke,0
karat,0
karate,0
karma,0
karyokinetic,0
karyolymph,0
karyon,0
karyoplasm,0
karyotype,0
kasbah,0
kasha,0
kat,0
katabatic,0
katabolic,0
katabolism,0
katamorphism,0
katharobe,0
katharobic,0
katharometer,0
katydid,0
katzenjammer,0
kauri,0
kaury,0
kava,1
kavakava,0
kawaka,0
kayak,0
kayo,0
kayoed,0
kazoo,0
kb,0
kbit,0
kc,0
kea,0
kebab,0
kebuzone,1
kedgeree,0
keel,0
keelboat,0
keeled,0
keelson,0
keen,0
keenly,0
keep,0
keeper,0
keeping,0
keepsake,0
keeshond,0
keg,0
kegful,0
keister,0
kelatorphan,1
keloid,0
kelp,0
kelpie,0
kelpwort,0
kelpy,0
kelter,0
kelvin,0
kempt,0
ken,0
kenaf,0
kennel,0
kenning,0
keno,0
kentan,0
kepi,0
kept,0
keracyanin,1
keratalgia,0
keratectasia,0
keratin,0
keratinisation,0
keratinise,0
keratinization,0
keratinize,0
keratoacanthoma,0
keratocele,0
keratoderma,0
keratodermia,0
keratohyalin,0
keratomalacia,0
keratoplasty,0
keratoscope,0
keratoscopy,0
keratotomy,0
kerb,0
kerbstone,0
kerchief,0
kerfuffle,0
kerion,0
